2026-09-14T01:39:53+08:00	200	1.052177
2026-09-14T01:39:55+08:00	200	1.038473
2026-09-14T01:39:58+08:00	200	1.136219
2026-09-14T01:40:00+08:00	200	1.082514
2026-09-14T01:40:02+08:00	200	1.085789
2026-09-14T01:40:04+08:00	200	1.175883
2026-09-14T01:40:06+08:00	200	1.090317
2026-09-14T01:40:08+08:00	200	1.086754
2026-09-14T01:40:10+08:00	200	1.056713
2026-09-14T01:40:12+08:00	200	1.038459
2026-09-14T01:40:14+08:00	200	1.055342
2026-09-14T01:40:16+08:00	200	1.046754
2026-09-14T01:40:19+08:00	200	1.101821
2026-09-14T01:40:21+08:00	200	1.053196
2026-09-14T01:40:23+08:00	200	1.028602
2026-09-14T01:40:25+08:00	200	1.044543
2026-09-14T01:40:27+08:00	200	1.065743
2026-09-14T01:40:29+08:00	200	1.032032
2026-09-14T01:40:31+08:00	200	1.035508
2026-09-14T01:40:33+08:00	200	1.072078
2026-09-14T01:40:35+08:00	200	1.054321
2026-09-14T01:40:37+08:00	200	1.050373
2026-09-14T01:40:39+08:00	200	1.059554
2026-09-14T01:40:41+08:00	200	1.078811
2026-09-14T01:40:43+08:00	200	1.048941
2026-09-14T01:40:45+08:00	200	1.037281
2026-09-14T01:40:47+08:00	200	1.030155
2026-09-14T01:40:50+08:00	200	1.038504
2026-09-14T01:40:52+08:00	200	1.028868
2026-09-14T01:40:54+08:00	502	1.012259
2026-09-14T01:40:56+08:00	000	5.000620000
2026-09-14T01:41:02+08:00	000	5.001124000
2026-09-14T01:41:08+08:00	000	5.001019000
2026-09-14T01:41:14+08:00	000	5.000872000
2026-09-14T01:41:20+08:00	000	5.001306000
2026-09-14T01:41:26+08:00	000	5.001015000
2026-09-14T01:41:32+08:00	000	5.001755000
2026-09-14T01:41:38+08:00	000	0.000200000
2026-09-14T01:41:39+08:00	000	0.000169000
2026-09-14T01:41:40+08:00	000	0.000232000
2026-09-14T01:41:41+08:00	000	0.000233000
2026-09-14T01:41:42+08:00	000	0.000202000
2026-09-14T01:41:43+08:00	000	0.000200000
2026-09-14T01:41:44+08:00	000	0.000198000
2026-09-14T01:41:45+08:00	000	0.000226000
2026-09-14T01:41:46+08:00	000	0.000232000
2026-09-14T01:41:47+08:00	000	0.000247000
2026-09-14T01:41:48+08:00	000	0.000206000
2026-09-14T01:41:49+08:00	000	0.000242000
2026-09-14T01:41:50+08:00	000	0.000205000
2026-09-14T01:41:51+08:00	000	0.000174000
2026-09-14T01:41:52+08:00	000	0.000180000
2026-09-14T01:41:53+08:00	000	0.000210000
2026-09-14T01:41:54+08:00	000	0.000187000
2026-09-14T01:41:55+08:00	000	0.000199000
2026-09-14T01:41:56+08:00	000	0.000179000
2026-09-14T01:41:57+08:00	000	0.000172000
2026-09-14T01:41:58+08:00	000	0.000179000
2026-09-14T01:41:59+08:00	000	0.000193000
2026-09-14T01:42:00+08:00	000	0.000196000
2026-09-14T01:42:01+08:00	000	0.000231000
2026-09-14T01:42:02+08:00	000	0.000217000
2026-09-14T01:42:03+08:00	000	0.000233000
2026-09-14T01:42:04+08:00	000	0.000232000
2026-09-14T01:42:05+08:00	000	0.000182000
2026-09-14T01:42:06+08:00	000	0.000195000
2026-09-14T01:42:07+08:00	000	0.000260000
2026-09-14T01:42:08+08:00	000	0.000206000
2026-09-14T01:42:09+08:00	000	0.000215000
2026-09-14T01:42:10+08:00	000	0.000177000
2026-09-14T01:42:11+08:00	000	0.000205000
